id,name,partOf,locationType
CRVS_MGA5160811159,CEC AMBATONDRAZAKA,Location/MGA5160811159,CRVS_OFFICE
CRVS_MGA5160811160,CEC AMBATONDRAZAKA SUBURBAINE,Location/MGA5160811160,CRVS_OFFICE
CRVS_MGA5160811161,CEC AMBATOSORATRA,Location/MGA5160811161,CRVS_OFFICE
CRVS_MGA5160811162,CEC AMBOHITSILAOZANA,Location/MGA5160811162,CRVS_OFFICE
CRVS_MGA5160811163,CEC AMPARIHINTSOKATRA,Location/MGA5160811163,CRVS_OFFICE
CRVS_MGA5160811164,CEC AMPITATSIMO,Location/MGA5160811164,CRVS_OFFICE
CRVS_MGA5160811165,CEC ANDILANATOBY,Location/MGA5160811165,CRVS_OFFICE
CRVS_MGA5160811166,CEC ANDROMBA,Location/MGA5160811166,CRVS_OFFICE
CRVS_MGA5160811167,CEC ANTANANDAVA,Location/MGA5160811167,CRVS_OFFICE
CRVS_MGA5160811168,CEC ANTSANGASANGA,Location/MGA5160811168,CRVS_OFFICE
CRVS_MGA5160811169,CEC BEJOFO,Location/MGA5160811169,CRVS_OFFICE
CRVS_MGA5160811170,CEC DIDY,Location/MGA5160811170,CRVS_OFFICE
CRVS_MGA5160811171,CEC FERAMANGA NORD,Location/MGA5160811171,CRVS_OFFICE
CRVS_MGA5160811172,CEC ILAFY,Location/MGA5160811172,CRVS_OFFICE
CRVS_MGA5160811173,CEC IMERIMANDROSO,Location/MGA5160811173,CRVS_OFFICE
CRVS_MGA5160811174,CEC MANAKAMBAHINY EST,Location/MGA5160811174,CRVS_OFFICE
CRVS_MGA5160811175,CEC MANAKAMBAHINY OUEST,Location/MGA5160811175,CRVS_OFFICE
CRVS_MGA5160811176,CEC SOALAZAINA,Location/MGA5160811176,CRVS_OFFICE
CRVS_MGA5160811177,CEC TANAMBAO BESAKAY,Location/MGA5160811177,CRVS_OFFICE
CRVS_MGA5160811178,CEC AMBOHIDAVA,Location/MGA5160811178,CRVS_OFFICE
CRVS_MGA5160811179,CEC AMBOHIBOROMANGA,Location/MGA5160811179,CRVS_OFFICE
CRVS_MGA5160821180,CEC AMBATOMAINTY,Location/MGA5160821180,CRVS_OFFICE
CRVS_MGA5160821181,CEC AMBOAVORY,Location/MGA5160821181,CRVS_OFFICE
CRVS_MGA5160821182,CEC AMBODIMANGA,Location/MGA5160821182,CRVS_OFFICE
CRVS_MGA5160821183,CEC AMBOHIJANAHARY,Location/MGA5160821183,CRVS_OFFICE
CRVS_MGA5160821184,CEC AMBOHIMANDROSO,Location/MGA5160821184,CRVS_OFFICE
CRVS_MGA5160821185,CEC AMBOHITRARIVO,Location/MGA5160821185,CRVS_OFFICE
CRVS_MGA5160821186,CEC AMPARAFARAVOLA,Location/MGA5160821186,CRVS_OFFICE
CRVS_MGA5160821187,CEC AMPASIKELY,Location/MGA5160821187,CRVS_OFFICE
CRVS_MGA5160821188,CEC ANDILANA NORD,Location/MGA5160821188,CRVS_OFFICE
CRVS_MGA5160821189,CEC ANDREBAKELY SUD,Location/MGA5160821189,CRVS_OFFICE
CRVS_MGA5160821190,CEC ANDREBAKELY NORD,Location/MGA5160821190,CRVS_OFFICE
CRVS_MGA5160821191,CEC ANORORO,Location/MGA5160821191,CRVS_OFFICE
CRVS_MGA5160821192,CEC BEANANA,Location/MGA5160821192,CRVS_OFFICE
CRVS_MGA5160821193,CEC BEDIDY,Location/MGA5160821193,CRVS_OFFICE
CRVS_MGA5160821194,CEC MORARANO CHROME,Location/MGA5160821194,CRVS_OFFICE
CRVS_MGA5160821195,CEC RANOMAINTY,Location/MGA5160821195,CRVS_OFFICE
CRVS_MGA5160821196,CEC SAHAMAMY,Location/MGA5160821196,CRVS_OFFICE
CRVS_MGA5160821197,CEC TANAMBE,Location/MGA5160821197,CRVS_OFFICE
CRVS_MGA5160821198,CEC VOHIMENA,Location/MGA5160821198,CRVS_OFFICE
CRVS_MGA5160821199,CEC VOHITSARA,Location/MGA5160821199,CRVS_OFFICE
CRVS_MGA5160821200,CEC ANDRANOBE,Location/MGA5160821200,CRVS_OFFICE
CRVS_MGA5160821201,CEC AMBODIRANO,Location/MGA5160821201,CRVS_OFFICE
CRVS_MGA5160831202,CEC ANDILAMENA,Location/MGA5160831202,CRVS_OFFICE
CRVS_MGA5160831203,CEC ANTANIMENABAKA,Location/MGA5160831203,CRVS_OFFICE
CRVS_MGA5160831204,CEC BEMAITSO,Location/MGA5160831204,CRVS_OFFICE
CRVS_MGA5160831205,CEC MAITSOKELY,Location/MGA5160831205,CRVS_OFFICE
CRVS_MGA5160831206,CEC MAROADABO,Location/MGA5160831206,CRVS_OFFICE
CRVS_MGA5160831207,CEC MAROVATO,Location/MGA5160831207,CRVS_OFFICE
CRVS_MGA5160831208,CEC MIARINARIVO,Location/MGA5160831208,CRVS_OFFICE
CRVS_MGA5160831209,CEC TANANANIFOLOLAHY,Location/MGA5160831209,CRVS_OFFICE
CRVS_MGA5160831210,CEC AMPONDRABE,Location/MGA5160831210,CRVS_OFFICE
CRVS_MGA5160841211,CEC AMBALAOMBY,Location/MGA5160841211,CRVS_OFFICE
CRVS_MGA5160841212,CEC AMBATOHARANANA,Location/MGA5160841212,CRVS_OFFICE
CRVS_MGA5160841213,CEC AMPANDROANTRAKA,Location/MGA5160841213,CRVS_OFFICE
CRVS_MGA5160841214,CEC AMPASIMANEVA,Location/MGA5160841214,CRVS_OFFICE
CRVS_MGA5160841215,CEC ANOSIBE AN'ALA,Location/MGA5160841215,CRVS_OFFICE
CRVS_MGA5160841216,CEC ANTANDROKOMBY,Location/MGA5160841216,CRVS_OFFICE
CRVS_MGA5160841217,CEC LONGOZABE,Location/MGA5160841217,CRVS_OFFICE
CRVS_MGA5160841218,CEC NIAROVANA,Location/MGA5160841218,CRVS_OFFICE
CRVS_MGA5160841219,CEC TRATRAMARINA,Location/MGA5160841219,CRVS_OFFICE
CRVS_MGA5160841220,CEC TSARAVINANY,Location/MGA5160841220,CRVS_OFFICE
CRVS_MGA5160841221,CEC AMBODIMERANA,Location/MGA5160841221,CRVS_OFFICE
CRVS_MGA5160851222,CEC AMBATOVOLA,Location/MGA5160851222,CRVS_OFFICE
CRVS_MGA5160851223,CEC AMBOASARY,Location/MGA5160851223,CRVS_OFFICE
CRVS_MGA5160851224,CEC AMBOHIBARY,Location/MGA5160851224,CRVS_OFFICE
CRVS_MGA5160851225,CEC AMBOHIDRONONO,Location/MGA5160851225,CRVS_OFFICE
CRVS_MGA5160851226,CEC AMPASIPOTSY GARE,Location/MGA5160851226,CRVS_OFFICE
CRVS_MGA5160851227,CEC AMPASIPOTSY MANDIALAZA,Location/MGA5160851227,CRVS_OFFICE
CRVS_MGA5160851228,CEC ANDAINGO,Location/MGA5160851228,CRVS_OFFICE
CRVS_MGA5160851229,CEC ANDASIBE,Location/MGA5160851229,CRVS_OFFICE
CRVS_MGA5160851230,CEC ANOSIBE IFODY,Location/MGA5160851230,CRVS_OFFICE
CRVS_MGA5160851231,CEC ANTANANDAVA,Location/MGA5160851231,CRVS_OFFICE
CRVS_MGA5160851232,CEC ANTANIDITRA,Location/MGA5160851232,CRVS_OFFICE
CRVS_MGA5160851233,CEC BEFORONA,Location/MGA5160851233,CRVS_OFFICE
CRVS_MGA5160851234,CEC BELAVABARY,Location/MGA5160851234,CRVS_OFFICE
CRVS_MGA5160851235,CEC MANGARIVOTRA (EX BEPARASY),Location/MGA5160851235,CRVS_OFFICE
CRVS_MGA5160851236,CEC FIERENANA,Location/MGA5160851236,CRVS_OFFICE
CRVS_MGA5160851237,CEC LAKATO,Location/MGA5160851237,CRVS_OFFICE
CRVS_MGA5160851238,CEC MANDIALAZA,Location/MGA5160851238,CRVS_OFFICE
CRVS_MGA5160851239,CEC MORAMANGA,Location/MGA5160851239,CRVS_OFFICE
CRVS_MGA5160851240,CEC MORARANO GARE,Location/MGA5160851240,CRVS_OFFICE
CRVS_MGA5160851241,CEC SABOTSY ANJIRO,Location/MGA5160851241,CRVS_OFFICE
CRVS_MGA5160851242,CEC VODIRIANA,Location/MGA5160851242,CRVS_OFFICE
CRVS_MGA5160851243,CEC BEMBARY,Location/MGA5160851243,CRVS_OFFICE
CRVS_MGA5160851244,CEC ANALASOA,Location/MGA5160851244,CRVS_OFFICE
CRVS_MGA5170861245,CEC AMBATOHARANANA,Location/MGA5170861245,CRVS_OFFICE
CRVS_MGA5170861246,CEC AMBODIMANGA II,Location/MGA5170861246,CRVS_OFFICE
CRVS_MGA5170861247,CEC AMPASIMBE MANANTSANTRANA,Location/MGA5170861247,CRVS_OFFICE
CRVS_MGA5170861248,CEC AMPASINA MANINGORY,Location/MGA5170861248,CRVS_OFFICE
CRVS_MGA5170861249,CEC ANTSIATSIAKA,Location/MGA5170861249,CRVS_OFFICE
CRVS_MGA5170861250,CEC FENERIVE VILLE,Location/MGA5170861250,CRVS_OFFICE
CRVS_MGA5170861251,CEC MAHAMBO,Location/MGA5170861251,CRVS_OFFICE
CRVS_MGA5170861252,CEC MAHANORO,Location/MGA5170861252,CRVS_OFFICE
CRVS_MGA5170861253,CEC MIORIMIVALANA,Location/MGA5170861253,CRVS_OFFICE
CRVS_MGA5170861254,CEC SARANAMBANA,Location/MGA5170861254,CRVS_OFFICE
CRVS_MGA5170861255,CEC VOHILENGO,Location/MGA5170861255,CRVS_OFFICE
CRVS_MGA5170861256,CEC VOHIPENO,Location/MGA5170861256,CRVS_OFFICE
CRVS_MGA5170861257,CEC AMBANJAN 'I SAHALAVA,Location/MGA5170861257,CRVS_OFFICE
CRVS_MGA5170861258,CEC BETAMPONA,Location/MGA5170861258,CRVS_OFFICE
CRVS_MGA5170871259,CEC AMBATOHARANANA,Location/MGA5170871259,CRVS_OFFICE
CRVS_MGA5170871260,CEC AMBODIAMPANA,Location/MGA5170871260,CRVS_OFFICE
CRVS_MGA5170871261,CEC AMBODIVOANIO,Location/MGA5170871261,CRVS_OFFICE
CRVS_MGA5170871262,CEC ANDASIBE,Location/MGA5170871262,CRVS_OFFICE
CRVS_MGA5170871263,CEC ANTANAMBAOBE,Location/MGA5170871263,CRVS_OFFICE
CRVS_MGA5170871264,CEC ANTANAMBE,Location/MGA5170871264,CRVS_OFFICE
CRVS_MGA5170871265,CEC ANTANANANIVO,Location/MGA5170871265,CRVS_OFFICE
CRVS_MGA5170871266,CEC IMORONA,Location/MGA5170871266,CRVS_OFFICE
CRVS_MGA5170871267,CEC MANAMBOLOSY,Location/MGA5170871267,CRVS_OFFICE
CRVS_MGA5170871268,CEC MANANARA NORD,Location/MGA5170871268,CRVS_OFFICE
CRVS_MGA5170871269,CEC SANDRAKATSY,Location/MGA5170871269,CRVS_OFFICE
CRVS_MGA5170871270,CEC SAROMAONA,Location/MGA5170871270,CRVS_OFFICE
CRVS_MGA5170871271,CEC TANIBE,Location/MGA5170871271,CRVS_OFFICE
CRVS_MGA5170871272,CEC VANONO,Location/MGA5170871272,CRVS_OFFICE
CRVS_MGA5170871273,CEC ANALANAMPOTSY,Location/MGA5170871273,CRVS_OFFICE
CRVS_MGA5170871274,CEC MAHANORO,Location/MGA5170871274,CRVS_OFFICE
CRVS_MGA5170881275,CEC AMBANIZANA,Location/MGA5170881275,CRVS_OFFICE
CRVS_MGA5170881276,CEC AMBINANITELO,Location/MGA5170881276,CRVS_OFFICE
CRVS_MGA5170881277,CEC AMBODIMANGA RANTABE,Location/MGA5170881277,CRVS_OFFICE
CRVS_MGA5170881278,CEC ANANDRIVOLA,Location/MGA5170881278,CRVS_OFFICE
CRVS_MGA5170881279,CEC ANDRANOFOTSY,Location/MGA5170881279,CRVS_OFFICE
CRVS_MGA5170881280,CEC ANDRONDRONA,Location/MGA5170881280,CRVS_OFFICE
CRVS_MGA5170881281,CEC ANJAHANA,Location/MGA5170881281,CRVS_OFFICE
CRVS_MGA5170881282,CEC ANJANAZANA,Location/MGA5170881282,CRVS_OFFICE
CRVS_MGA5170881283,CEC ANKOFA,Location/MGA5170881283,CRVS_OFFICE
CRVS_MGA5170881284,CEC ANKOFABE,Location/MGA5170881284,CRVS_OFFICE
CRVS_MGA5170881285,CEC ANTAKOTAKO,Location/MGA5170881285,CRVS_OFFICE
CRVS_MGA5170881286,CEC ANTSIRABE SAHATANY,Location/MGA5170881286,CRVS_OFFICE
CRVS_MGA5170881287,CEC MAHALEVONA,Location/MGA5170881287,CRVS_OFFICE
CRVS_MGA5170881288,CEC MANAMBOLO,Location/MGA5170881288,CRVS_OFFICE
CRVS_MGA5170881289,CEC MAROANTSETRA,Location/MGA5170881289,CRVS_OFFICE
CRVS_MGA5170881290,CEC MORAFENO,Location/MGA5170881290,CRVS_OFFICE
CRVS_MGA5170881291,CEC RANTABE,Location/MGA5170881291,CRVS_OFFICE
CRVS_MGA5170881292,CEC VOLOINA,Location/MGA5170881292,CRVS_OFFICE
CRVS_MGA5170881293,CEC MARIARANO,Location/MGA5170881293,CRVS_OFFICE
CRVS_MGA5170881294,CEC SAHASINDRO,Location/MGA5170881294,CRVS_OFFICE
CRVS_MGA5170891295,CEC SAINTE MARIE,Location/MGA5170891295,CRVS_OFFICE
CRVS_MGA5170901296,CEC AMBAHOABE,Location/MGA5170901296,CRVS_OFFICE
CRVS_MGA5170901297,CEC AMBODIAMPANA,Location/MGA5170901297,CRVS_OFFICE
CRVS_MGA5170901298,CEC ANDAPAFITO,Location/MGA5170901298,CRVS_OFFICE
CRVS_MGA5170901299,CEC ANTANIFOTSY,Location/MGA5170901299,CRVS_OFFICE
CRVS_MGA5170901300,CEC ANTENINA,Location/MGA5170901300,CRVS_OFFICE
CRVS_MGA5170901301,CEC FOTSIALANANA,Location/MGA5170901301,CRVS_OFFICE
CRVS_MGA5170901302,CEC MANOMPANA,Location/MGA5170901302,CRVS_OFFICE
CRVS_MGA5170901303,CEC SOANIERANA IVONGO,Location/MGA5170901303,CRVS_OFFICE
CRVS_MGA5170901304,CEC AMBINANISAKANA,Location/MGA5170901304,CRVS_OFFICE
CRVS_MGA5170911305,CEC AMBATOHARANANA,Location/MGA5170911305,CRVS_OFFICE
CRVS_MGA5170911306,CEC AMBODIMANGAVALO,Location/MGA5170911306,CRVS_OFFICE
CRVS_MGA5170911307,CEC AMBOHIBE,Location/MGA5170911307,CRVS_OFFICE
CRVS_MGA5170911308,CEC AMPASIMAZAVA,Location/MGA5170911308,CRVS_OFFICE
CRVS_MGA5170911309,CEC ANDASIBE,Location/MGA5170911309,CRVS_OFFICE
CRVS_MGA5170911310,CEC ANJAHAMBE,Location/MGA5170911310,CRVS_OFFICE
CRVS_MGA5170911311,CEC MAROMITETY,Location/MGA5170911311,CRVS_OFFICE
CRVS_MGA5170911312,CEC MIARINARIVO,Location/MGA5170911312,CRVS_OFFICE
CRVS_MGA5170911313,CEC SAHATAVY,Location/MGA5170911313,CRVS_OFFICE
CRVS_MGA5170911314,CEC VAVATENINA,Location/MGA5170911314,CRVS_OFFICE
CRVS_MGA5170911315,CEC TANAMARINA,Location/MGA5170911315,CRVS_OFFICE
CRVS_MGA5180921316,CEC ANTANAMBAO MANAMPOTSY,Location/MGA5180921316,CRVS_OFFICE
CRVS_MGA5180921317,CEC ANTANANDEHIBE,Location/MGA5180921317,CRVS_OFFICE
CRVS_MGA5180921318,CEC MAHELA,Location/MGA5180921318,CRVS_OFFICE
CRVS_MGA5180921319,CEC MANAKANA,Location/MGA5180921319,CRVS_OFFICE
CRVS_MGA5180921320,CEC SAIVAZA,Location/MGA5180921320,CRVS_OFFICE
CRVS_MGA5180921321,CEC MANARATSANDRY,Location/MGA5180921321,CRVS_OFFICE
CRVS_MGA5180931322,CEC AMBALARONDRA,Location/MGA5180931322,CRVS_OFFICE
CRVS_MGA5180931323,CEC AMBINANINONY,Location/MGA5180931323,CRVS_OFFICE
CRVS_MGA5180931324,CEC AMBOHIMANANA,Location/MGA5180931324,CRVS_OFFICE
CRVS_MGA5180931325,CEC AMPASIMBE,Location/MGA5180931325,CRVS_OFFICE
CRVS_MGA5180931326,CEC ANDEKALEKA,Location/MGA5180931326,CRVS_OFFICE
CRVS_MGA5180931327,CEC ANDOVORANTO,Location/MGA5180931327,CRVS_OFFICE
CRVS_MGA5180931328,CEC ANIVORANO EST,Location/MGA5180931328,CRVS_OFFICE
CRVS_MGA5180931329,CEC ANJAHAMANA,Location/MGA5180931329,CRVS_OFFICE
CRVS_MGA5180931330,CEC BRICKAVILLE,Location/MGA5180931330,CRVS_OFFICE
CRVS_MGA5180931331,CEC FANASANA,Location/MGA5180931331,CRVS_OFFICE
CRVS_MGA5180931332,CEC FETRAOMBY,Location/MGA5180931332,CRVS_OFFICE
CRVS_MGA5180931333,CEC LOHARIANDAVA,Location/MGA5180931333,CRVS_OFFICE
CRVS_MGA5180931334,CEC MAHATSARA,Location/MGA5180931334,CRVS_OFFICE
CRVS_MGA5180931335,CEC MAROSERANANA,Location/MGA5180931335,CRVS_OFFICE
CRVS_MGA5180931336,CEC RANOMAFANA EST,Location/MGA5180931336,CRVS_OFFICE
CRVS_MGA5180931337,CEC RAZANAKA,Location/MGA5180931337,CRVS_OFFICE
CRVS_MGA5180931338,CEC VOHITRANIVONA,Location/MGA5180931338,CRVS_OFFICE
CRVS_MGA5180931339,CEC ANTSAMPANANA,Location/MGA5180931339,CRVS_OFFICE
CRVS_MGA5180941340,CEC AMBINANIDILANA,Location/MGA5180941340,CRVS_OFFICE
CRVS_MGA5180941341,CEC AMBINANINDRANO,Location/MGA5180941341,CRVS_OFFICE
CRVS_MGA5180941342,CEC AMBODIBONARA,Location/MGA5180941342,CRVS_OFFICE
CRVS_MGA5180941343,CEC AMBODIHARINA,Location/MGA5180941343,CRVS_OFFICE
CRVS_MGA5180941344,CEC ANKAZOTSIFANTATRA,Location/MGA5180941344,CRVS_OFFICE
CRVS_MGA5180941345,CEC BEFOTAKA,Location/MGA5180941345,CRVS_OFFICE
CRVS_MGA5180941346,CEC BETSIZARAINA,Location/MGA5180941346,CRVS_OFFICE
CRVS_MGA5180941347,CEC MAHANORO,Location/MGA5180941347,CRVS_OFFICE
CRVS_MGA5180941348,CEC MANJAKANDRIANA,Location/MGA5180941348,CRVS_OFFICE
CRVS_MGA5180941349,CEC MASOMELOKA,Location/MGA5180941349,CRVS_OFFICE
CRVS_MGA5180941350,CEC TSARAVINANY,Location/MGA5180941350,CRVS_OFFICE
CRVS_MGA5180941351,CEC ANDRANAMBOMARO,Location/MGA5180941351,CRVS_OFFICE
CRVS_MGA5180951352,CEC AMBALAPAISO II,Location/MGA5180951352,CRVS_OFFICE
CRVS_MGA5180951353,CEC AMBATOFISAKA II,Location/MGA5180951353,CRVS_OFFICE
CRVS_MGA5180951354,CEC AMBOASARY,Location/MGA5180951354,CRVS_OFFICE
CRVS_MGA5180951355,CEC AMBODINONOKA,Location/MGA5180951355,CRVS_OFFICE
CRVS_MGA5180951356,CEC AMBODIVOAHANGY,Location/MGA5180951356,CRVS_OFFICE
CRVS_MGA5180951357,CEC AMBOHIMILANJA,Location/MGA5180951357,CRVS_OFFICE
CRVS_MGA5180951358,CEC ANDONABE SUD,Location/MGA5180951358,CRVS_OFFICE
CRVS_MGA5180951359,CEC ANDRORANGAVOLA,Location/MGA5180951359,CRVS_OFFICE
CRVS_MGA5180951360,CEC ANOSIARIVO,Location/MGA5180951360,CRVS_OFFICE
CRVS_MGA5180951361,CEC BETAMPONA,Location/MGA5180951361,CRVS_OFFICE
CRVS_MGA5180951362,CEC LOHAVANANA,Location/MGA5180951362,CRVS_OFFICE
CRVS_MGA5180951363,CEC MAROLAMBO,Location/MGA5180951363,CRVS_OFFICE
CRVS_MGA5180951364,CEC SAHAKEVO,Location/MGA5180951364,CRVS_OFFICE
CRVS_MGA5180951365,CEC TANAMBAO RABEMANANA,Location/MGA5180951365,CRVS_OFFICE
CRVS_MGA5180951366,CEC MAROMITETY I,Location/MGA5180951366,CRVS_OFFICE
CRVS_MGA5180961367,CEC CU TOAMASINA arr. AMBODIMANGA,Location/MGA5180961367,CRVS_OFFICE
CRVS_MGA5180961368,CEC CU TOAMASINA arr. ANJOMA,Location/MGA5180961368,CRVS_OFFICE
CRVS_MGA5180961369,CEC CU TOAMASINA arr. ANKIRIHIRY,Location/MGA5180961369,CRVS_OFFICE
CRVS_MGA5180961370,CEC CU TOAMASINA arr. MORARANO,Location/MGA5180961370,CRVS_OFFICE
CRVS_MGA5180961371,CEC CU TOAMASINA arr. TANAMBAO V,Location/MGA5180961371,CRVS_OFFICE
CRVS_MGA5180971372,CEC AMBODILAZANA,Location/MGA5180971372,CRVS_OFFICE
CRVS_MGA5180971373,CEC AMBODIRIANA,Location/MGA5180971373,CRVS_OFFICE
CRVS_MGA5180971374,CEC AMBODITANDROHO,Location/MGA5180971374,CRVS_OFFICE
CRVS_MGA5180971375,CEC AMPASIMADINIKA,Location/MGA5180971375,CRVS_OFFICE
CRVS_MGA5180971376,CEC AMPASIMBE ONIBE,Location/MGA5180971376,CRVS_OFFICE
CRVS_MGA5180971377,CEC AMPISOKINA,Location/MGA5180971377,CRVS_OFFICE
CRVS_MGA5180971378,CEC AMPOROFORO,Location/MGA5180971378,CRVS_OFFICE
CRVS_MGA5180971379,CEC ANDONDABE,Location/MGA5180971379,CRVS_OFFICE
CRVS_MGA5180971380,CEC ANDRANOBOLAHA,Location/MGA5180971380,CRVS_OFFICE
CRVS_MGA5180971381,CEC ANTENINA,Location/MGA5180971381,CRVS_OFFICE
CRVS_MGA5180971382,CEC ANTETEZAMBARO,Location/MGA5180971382,CRVS_OFFICE
CRVS_MGA5180971383,CEC FANANDRANA,Location/MGA5180971383,CRVS_OFFICE
CRVS_MGA5180971384,CEC FITO,Location/MGA5180971384,CRVS_OFFICE
CRVS_MGA5180971385,CEC FOULPOINTE,Location/MGA5180971385,CRVS_OFFICE
CRVS_MGA5180971386,CEC MANGABE,Location/MGA5180971386,CRVS_OFFICE
CRVS_MGA5180971387,CEC SAHAMBALA,Location/MGA5180971387,CRVS_OFFICE
CRVS_MGA5180971388,CEC TOAMASINA SUBURBAINE,Location/MGA5180971388,CRVS_OFFICE
CRVS_MGA5180971389,CEC SATRANDROY,Location/MGA5180971389,CRVS_OFFICE
CRVS_MGA5180981390,CEC AMBALABE,Location/MGA5180981390,CRVS_OFFICE
CRVS_MGA5180981391,CEC AMBALAVOLO,Location/MGA5180981391,CRVS_OFFICE
CRVS_MGA5180981392,CEC AMBODITAVOLO,Location/MGA5180981392,CRVS_OFFICE
CRVS_MGA5180981393,CEC AMBODIVOANANTO,Location/MGA5180981393,CRVS_OFFICE
CRVS_MGA5180981394,CEC AMPASIMADINIKA,Location/MGA5180981394,CRVS_OFFICE
CRVS_MGA5180981395,CEC AMPASIMAZAVA,Location/MGA5180981395,CRVS_OFFICE
CRVS_MGA5180981396,CEC ANTANAMBAO MAHATSARA,Location/MGA5180981396,CRVS_OFFICE
CRVS_MGA5180981397,CEC IAMBORANO,Location/MGA5180981397,CRVS_OFFICE
CRVS_MGA5180981398,CEC IFASINA I,Location/MGA5180981398,CRVS_OFFICE
CRVS_MGA5180981399,CEC IFASINA II,Location/MGA5180981399,CRVS_OFFICE
CRVS_MGA5180981400,CEC ILAKA EST,Location/MGA5180981400,CRVS_OFFICE
CRVS_MGA5180981401,CEC MAINTINANDRY,Location/MGA5180981401,CRVS_OFFICE
CRVS_MGA5180981402,CEC NIAROVANA CAROLINE,Location/MGA5180981402,CRVS_OFFICE
CRVS_MGA5180981403,CEC NIHERENANA,Location/MGA5180981403,CRVS_OFFICE
CRVS_MGA5180981404,CEC SAHAMATEVINA,Location/MGA5180981404,CRVS_OFFICE
CRVS_MGA5180981405,CEC TANAMBAO VAHATRAKAKA,Location/MGA5180981405,CRVS_OFFICE
CRVS_MGA5180981406,CEC TSARASAMBO,Location/MGA5180981406,CRVS_OFFICE
CRVS_MGA5180981407,CEC TSIVANGIANA,Location/MGA5180981407,CRVS_OFFICE
CRVS_MGA5180981408,CEC VATOMANDRY,Location/MGA5180981408,CRVS_OFFICE
CRVS_MGA5180981409,CEC IFASINA III,Location/MGA5180981409,CRVS_OFFICE
CRVS_MGA5180981410,CEC AMBODINONOKA,Location/MGA5180981410,CRVS_OFFICE
CRVS_MGU6190991411,CEC AMBANISARIKA,Location/MGU6190991411,CRVS_OFFICE
CRVS_MGU6190991412,CEC AMBAZOA,Location/MGU6190991412,CRVS_OFFICE
CRVS_MGU6190991413,CEC AMBOHIMALAZA,Location/MGU6190991413,CRVS_OFFICE
CRVS_MGU6190991414,CEC AMBONAIVO,Location/MGU6190991414,CRVS_OFFICE
CRVS_MGU6190991415,CEC AMBONDRO,Location/MGU6190991415,CRVS_OFFICE
CRVS_MGU6190991416,CEC AMBOVOMBE ANDROY,Location/MGU6190991416,CRVS_OFFICE
CRVS_MGU6190991417,CEC AMPAMATA,Location/MGU6190991417,CRVS_OFFICE
CRVS_MGU6190991418,CEC ANALAMARY,Location/MGU6190991418,CRVS_OFFICE
CRVS_MGU6190991419,CEC ANDALATANOSY,Location/MGU6190991419,CRVS_OFFICE
CRVS_MGU6190991420,CEC ANJEKY ANKILIKIRA,Location/MGU6190991420,CRVS_OFFICE
CRVS_MGU6190991421,CEC ANTANIMORA SUD,Location/MGU6190991421,CRVS_OFFICE
CRVS_MGU6190991422,CEC ERADA,Location/MGU6190991422,CRVS_OFFICE
CRVS_MGU6190991423,CEC IMANOMBO,Location/MGU6190991423,CRVS_OFFICE
CRVS_MGU6190991424,CEC JAFARO,Location/MGU6190991424,CRVS_OFFICE
CRVS_MGU6190991425,CEC MAROALOMAINTE,Location/MGU6190991425,CRVS_OFFICE
CRVS_MGU6190991426,CEC MAROALOPOTY,Location/MGU6190991426,CRVS_OFFICE
CRVS_MGU6190991427,CEC MAROVATO BEFENO,Location/MGU6190991427,CRVS_OFFICE
CRVS_MGU6190991428,CEC SIHANAMARO,Location/MGU6190991428,CRVS_OFFICE
CRVS_MGU6190991429,CEC TSIMANANADA,Location/MGU6190991429,CRVS_OFFICE
CRVS_MGU6190991430,CEC ANDRAGNANIVO,Location/MGU6190991430,CRVS_OFFICE
CRVS_MGU6190991431,CEC ANDOHARANO,Location/MGU6190991431,CRVS_OFFICE
CRVS_MGU6191001432,CEC AMBAHITA,Location/MGU6191001432,CRVS_OFFICE
CRVS_MGU6191001433,CEC AMBATOSOLA,Location/MGU6191001433,CRVS_OFFICE
CRVS_MGU6191001434,CEC ANIVORANO MITSINJO,Location/MGU6191001434,CRVS_OFFICE
CRVS_MGU6191001435,CEC ANJA NORD,Location/MGU6191001435,CRVS_OFFICE
CRVS_MGU6191001436,CEC ANKARANABO NORD,Location/MGU6191001436,CRVS_OFFICE
CRVS_MGU6191001437,CEC ANTSAKOAMARO,Location/MGU6191001437,CRVS_OFFICE
CRVS_MGU6191001438,CEC BEKITRO,Location/MGU6191001438,CRVS_OFFICE
CRVS_MGU6191001439,CEC BELINDO MAHASOA,Location/MGU6191001439,CRVS_OFFICE
CRVS_MGU6191001440,CEC BERAKETA,Location/MGU6191001440,CRVS_OFFICE
CRVS_MGU6191001441,CEC BESAKOA,Location/MGU6191001441,CRVS_OFFICE
CRVS_MGU6191001442,CEC BETEZA,Location/MGU6191001442,CRVS_OFFICE
CRVS_MGU6191001443,CEC BEVITIKY,Location/MGU6191001443,CRVS_OFFICE
CRVS_MGU6191001444,CEC MANAKOMPY,Location/MGU6191001444,CRVS_OFFICE
CRVS_MGU6191001445,CEC MAROVIRO,Location/MGU6191001445,CRVS_OFFICE
CRVS_MGU6191001446,CEC BEKILY CENTRALE,Location/MGU6191001446,CRVS_OFFICE
CRVS_MGU6191001447,CEC TANANDAVA,Location/MGU6191001447,CRVS_OFFICE
CRVS_MGU6191001448,CEC TSIKOLAKY,Location/MGU6191001448,CRVS_OFFICE
