statisticalID,name,partOf,code,physicalType
ZVmjD9okMQ9,Lubwa Rural Health Centre,Location/nO68NTtcdw2,HEALTH_FACILITY
tjwK61zIZv8,Mulilansolo Rural Health Centre,Location/nO68NTtcdw2,HEALTH_FACILITY
XzYfwBZwFYN,Mundu Rural Health Centre,Location/nO68NTtcdw2,HEALTH_FACILITY
oLOvXNp9M9Y,Munsanya Health Post,Location/nO68NTtcdw2,HEALTH_FACILITY
Eul4eDttk4G,Nambuluma PoliRural Health Centre,Location/nO68NTtcdw2,HEALTH_FACILITY
ZMT1eFtJe9a,Nkula Health Post,Location/nO68NTtcdw2,HEALTH_FACILITY
kg7wXu1ZTPM,Nkweto Health Post,Location/nO68NTtcdw2,HEALTH_FACILITY
vIGoufkybpb,Isoka District Hospital,Location/FuvOOwvBw0p,HEALTH_FACILITY
dsXYVuk5n4T,Kafwimbi Rural Health Centre,Location/FuvOOwvBw0p,HEALTH_FACILITY
qFkrH69xqXI,Kalungu Rural Health Centre,Location/FuvOOwvBw0p,HEALTH_FACILITY
bvra9QJy0j4,Kampumbu Rural Health Centre,Location/FuvOOwvBw0p,HEALTH_FACILITY
Ie5sdEH880a,Kantenshya Health Post,Location/FuvOOwvBw0p,HEALTH_FACILITY
FbpxGrsjqRr,Kapililonga Health Post,Location/FuvOOwvBw0p,HEALTH_FACILITY
y6jKNYQ1XeM,Kasoka Urban Health Centre,Location/FuvOOwvBw0p,HEALTH_FACILITY
qQUP9stDWwF,Katyetye Health Post,Location/FuvOOwvBw0p,HEALTH_FACILITY
ajqMIy7azi7,Lualizi Health Post,Location/FuvOOwvBw0p,HEALTH_FACILITY
K4QxEWjcOQR,Mwenekombe Health Post,Location/FuvOOwvBw0p,HEALTH_FACILITY
OcfkA1OrY8W,Nzoche Health Post,Location/FuvOOwvBw0p,HEALTH_FACILITY
vMxk2K8liIw,Sansamwenje Health Post,Location/FuvOOwvBw0p,HEALTH_FACILITY
KtHVXgCJdRm,Chalabesa Rural Health Centre,Location/R22tRIhdm5Y,HEALTH_FACILITY
uByLHFIS52p,Chikakala Health Post,Location/R22tRIhdm5Y,HEALTH_FACILITY
TJzkN2eAAZu,Chinkobo Health Post,Location/R22tRIhdm5Y,HEALTH_FACILITY
bQuM5aHZsxx,Kabinga Rural Health Centre,Location/R22tRIhdm5Y,HEALTH_FACILITY
TsPgbyuQUaj,Kaonda Rural Health Centre,Location/R22tRIhdm5Y,HEALTH_FACILITY
BoToxyoSPZg,Kopa Rural Health Centre,Location/R22tRIhdm5Y,HEALTH_FACILITY
uIe1oR9QhLH,Luchembe Health Post,Location/R22tRIhdm5Y,HEALTH_FACILITY
Nyk45dHMpsl,Mapoma Rural Health Centre,Location/R22tRIhdm5Y,HEALTH_FACILITY
HhrumkQRmrS,Mbati Rural Health Centre,Location/R22tRIhdm5Y,HEALTH_FACILITY
coBD5bAkl3u,Mpepo Rural Health Centre,Location/R22tRIhdm5Y,HEALTH_FACILITY
HKAnWHgqq0S,Bbondo Rural Health Centre,Location/TKOOF8cvLah,HEALTH_FACILITY
QX3qyTKTUXY,Chabbobboma Rural Health Centre,Location/TKOOF8cvLah,HEALTH_FACILITY
AnKkYWpdA4N,Chipepo Rural Health Centre,Location/TKOOF8cvLah,HEALTH_FACILITY
Ozn9oiMmXWO,Chisanga Health Post,Location/TKOOF8cvLah,HEALTH_FACILITY
HMNnexCVrQG,Gulumunyanga Health Post,Location/TKOOF8cvLah,HEALTH_FACILITY
g8hYgwBdKhZ,Gwembe District Hospital,Location/TKOOF8cvLah,HEALTH_FACILITY
PHDccE2PbF9,Gwembe Hospital Affiliated Health Centre,Location/TKOOF8cvLah,HEALTH_FACILITY
Y5biOpmM5L9,Hamatuba Health Post,Location/TKOOF8cvLah,HEALTH_FACILITY
pipjgPX6vDX,Kalelezyi Health Post,Location/TKOOF8cvLah,HEALTH_FACILITY
f52Z7q4SprN,Lukonde Rural Health Centre,Location/TKOOF8cvLah,HEALTH_FACILITY
Y1CZILy7HgG,Luumbo Rural Health Centre,Location/TKOOF8cvLah,HEALTH_FACILITY
wOuXKB8pWy5,Makuyu Health Post,Location/TKOOF8cvLah,HEALTH_FACILITY
yHv8fsHQLnK,Munyumbwe Rural Health Centre,Location/TKOOF8cvLah,HEALTH_FACILITY
S22Y95Ftb6c,Ntanga Health Post,Location/TKOOF8cvLah,HEALTH_FACILITY
pq4T2wmmex5,Nyanga Chaamwe Rural Health Centre,Location/TKOOF8cvLah,HEALTH_FACILITY
Su4QkDf68U4,Siabbamba Health Post,Location/TKOOF8cvLah,HEALTH_FACILITY
PCZ2v4OybwB,Sinafala Rural Health Centre,Location/TKOOF8cvLah,HEALTH_FACILITY
kmt7SvAEimE,Sompani Health Post,Location/TKOOF8cvLah,HEALTH_FACILITY
XCNLPmjzY70,Bbilili Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
bPqvMVRyOVL,Bulyambeba Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
DFPaPivCZrn,Chifusa Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
hwV1VbXkOqK,Chilala Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
kOEeaHjgRNY,Choonga Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
lKmoRTTOnxl,Dimbwe Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
PCtrvKaieYR,Habulile Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
OEYsffzI0vZ,KaleHealth Post,Location/MwFm7Ir4vzI,HEALTH_FACILITY
TfaDAG7oorz,Kalomo District Hospital,Location/MwFm7Ir4vzI,HEALTH_FACILITY
S3wUlgFbEst,Kalomo District Hospital Affiliated Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
qg9M5qtP7oK,Kalonda Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
ChbO7HQ85R6,Kanchele Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
M0rY1DZvbOn,Kasukwe Health Post,Location/MwFm7Ir4vzI,HEALTH_FACILITY
uNuIZuAzE8v,Mabombo Health Post,Location/MwFm7Ir4vzI,HEALTH_FACILITY
VOEw60Tebbx,Masempela Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
yM5nSHzVYRI,Mawaya Urban Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
hC78fR3VnHx,Mayoba Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
ghl3e7jFRf7,Monde Health Post,Location/MwFm7Ir4vzI,HEALTH_FACILITY
zepoSyEi6BS,Mubanga Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
Po1RACjJBBR,Mukwela Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
KcW8jusdNPk,Munkolo Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
E1n0rRqDuPt,Munyeke Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
GN9nk9RceJm,Nakalombwe Health Post,Location/MwFm7Ir4vzI,HEALTH_FACILITY
BPOmvQJxbzp,Naluja Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
WBh069FTUX4,Nameto Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
w6CeCdL1Th5,Namwianga Urban Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
SYddGUqOc1T,Nantale Health Post,Location/MwFm7Ir4vzI,HEALTH_FACILITY
WqCOF7fruCK,Nazilongo Rural Health centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
KLfLoDaP6ab,Nkandanzovu Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
DWXztJ2jvpy,SiabunkululuRural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
tPQxoC4ouEU,Siachitema Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
miezyQ6OCti,Sikweya Health Post,Location/MwFm7Ir4vzI,HEALTH_FACILITY
Nt3NXlxmED4,Sipatunyana Rural Health Centre,Location/MwFm7Ir4vzI,HEALTH_FACILITY
v3fw27Yz8oB,Kabuyu Rural Health Centre,Location/hMOurLMZjoX,HEALTH_FACILITY
BXRg3gZQqee,Katapazi Health Post,Location/hMOurLMZjoX,HEALTH_FACILITY
wld7JjuUEoN,Katombora Health Post,Location/hMOurLMZjoX,HEALTH_FACILITY
SstNyFtHAv9,Kauwe Rural Health Centre,Location/hMOurLMZjoX,HEALTH_FACILITY
qz9CvDDkoo1,Kazungula Health Post,Location/hMOurLMZjoX,HEALTH_FACILITY
L0Zq5qCRxrN,Makunka Rural Health Centre,Location/hMOurLMZjoX,HEALTH_FACILITY
tMUkvK5eUWY,Mambova Rural Health Centre,Location/hMOurLMZjoX,HEALTH_FACILITY
WH4ah9yKx7l,Mandia Health Post,Location/hMOurLMZjoX,HEALTH_FACILITY
NgEMPXeHnsM,ManyemunyeHealth Post,Location/hMOurLMZjoX,HEALTH_FACILITY
xWQu5Nc5dzF,Moomba Rural Health Centre,Location/hMOurLMZjoX,HEALTH_FACILITY
bUxoFm34dTx,Mukuni Rural Health Centre,Location/hMOurLMZjoX,HEALTH_FACILITY
SAeJkFp7kbH,Musokotwane Health Post,Location/hMOurLMZjoX,HEALTH_FACILITY
SU3bBHSgN7y,Nanyati Rural Health Centre,Location/hMOurLMZjoX,HEALTH_FACILITY
M5Biytn4vGV,Nguba Health Post,Location/hMOurLMZjoX,HEALTH_FACILITY
ZceMmYd8I5G,Ngwezi Rural Health Centre,Location/hMOurLMZjoX,HEALTH_FACILITY
OsojtHgZWcG,Nyawa Rural Health Centre,Location/hMOurLMZjoX,HEALTH_FACILITY
XRrk1mL9rVY,Sekute Health Post,Location/hMOurLMZjoX,HEALTH_FACILITY
GBfMCivoAgV,Siakasipa Health Post,Location/hMOurLMZjoX,HEALTH_FACILITY
lxJYtQQDsxF,Sikachapa Health Post,Location/hMOurLMZjoX,HEALTH_FACILITY
ay9ZRLr8HwG,Sikaunzwe Rural Health Centre,Location/hMOurLMZjoX,HEALTH_FACILITY
tNqFVu3zWPz,Simango Rural Health Centre,Location/hMOurLMZjoX,HEALTH_FACILITY
IzntJx8zd8X,Sinde Health Post,Location/hMOurLMZjoX,HEALTH_FACILITY
LzqomaevHXp,Singwamba Health Post,Location/hMOurLMZjoX,HEALTH_FACILITY
dvBNZUC5DCz,Singwamba Rural Health Centre,Location/hMOurLMZjoX,HEALTH_FACILITY
UysSlaFA6Hg,Sons of Thunder Health Post,Location/hMOurLMZjoX,HEALTH_FACILITY
Ui7NujJNkqU,Airport Urban Health Centre,Location/DM5Sjew7MCn,HEALTH_FACILITY
BShuHi9MWfq,Army School of OrdinanClinic,Location/DM5Sjew7MCn,HEALTH_FACILITY
K8JM5OWzhSM,Boma Urban Health Centre,Location/DM5Sjew7MCn,HEALTH_FACILITY
YDdhwuIHAgP,DALIUrban Health Centre,Location/DM5Sjew7MCn,HEALTH_FACILITY
AbplsEVGrPM,Dambwa North Health Post,Location/DM5Sjew7MCn,HEALTH_FACILITY
oUhdC9BLToi,Dental Urban Health Centre,Location/DM5Sjew7MCn,HEALTH_FACILITY
yf5cQCzxuqP,Hillcrest Health Post,Location/DM5Sjew7MCn,HEALTH_FACILITY
AFTl6SE42YV,Kasiya Health Post,Location/DM5Sjew7MCn,HEALTH_FACILITY
GZIz3OItQNr,LIBES Urban Health Centre,Location/DM5Sjew7MCn,HEALTH_FACILITY
icTWM0OEM5A,Libuyu Urban Health Centre,Location/DM5Sjew7MCn,HEALTH_FACILITY
gGl6WgM3qzS,Linda Urban Health Centre,Location/DM5Sjew7MCn,HEALTH_FACILITY
YialQ0LbIwu,Livingstone General Hospital,Location/DM5Sjew7MCn,HEALTH_FACILITY
MU1LLXANSkQ,Mahatma Gandhi Urban Health Centre,Location/DM5Sjew7MCn,HEALTH_FACILITY
SYlbub5JqvV,Mahululo Health Post,Location/DM5Sjew7MCn,HEALTH_FACILITY
TMA4mpwFe36,Maramba Urban Health Centre,Location/DM5Sjew7MCn,HEALTH_FACILITY
mUNCOzMj8F1,Mosi O Tunya Urban Health Centre,Location/DM5Sjew7MCn,HEALTH_FACILITY
OZqSbwhlNWd,Nakatindi Health Centre,Location/DM5Sjew7MCn,HEALTH_FACILITY
SRjiN5apr8P,Namatama Health Post,Location/DM5Sjew7MCn,HEALTH_FACILITY
SdUIPgzHO7L,Nsongwe Health Post,Location/DM5Sjew7MCn,HEALTH_FACILITY
aKdZsl2Yra6,PoliUrban Health Centre,Location/DM5Sjew7MCn,HEALTH_FACILITY
A6kk1S24wfa,Prison Urban Health Centre,Location/DM5Sjew7MCn,HEALTH_FACILITY
dDviFyzxWKq,Sepo Urban Health Centre,Location/DM5Sjew7MCn,HEALTH_FACILITY
AZcGsI1GkAB,Simonga Health Post,Location/DM5Sjew7MCn,HEALTH_FACILITY
jKhrgiXb5T4,St. Joseph's Hospice,Location/DM5Sjew7MCn,HEALTH_FACILITY
FxVrT5QHY3H,Victoria FalUrban Health Centre,Location/DM5Sjew7MCn,HEALTH_FACILITY
zSUFqXKW6E4,ZAF Clinic,Location/DM5Sjew7MCn,HEALTH_FACILITY
tc2yVCdgfss,Chalimbana Health Post,Location/k3q47RyPfIf,HEALTH_FACILITY
swWh0Ji8l7q,Chibote Health Post,Location/k3q47RyPfIf,HEALTH_FACILITY
i5p8i4geyzX,Chivuna Rural Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
hZLexuwuhcN,Chuula Clinic,Location/k3q47RyPfIf,HEALTH_FACILITY
IrVYqbHULXy,Delta Health Post,Location/k3q47RyPfIf,HEALTH_FACILITY
tM4to1u9Ly9,Hanjalika Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
jpzjYxWN8H4,Hanzala Rural Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
MfQxII9iPB8,Itebe Rural Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
RjDAKIgsc01,Kalama Rural Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
peRtufsQ4un,Kaleya Sugar PLC Clinic,Location/k3q47RyPfIf,HEALTH_FACILITY
jw6cU8iBpUR,Kaleya Urban Clinic,Location/k3q47RyPfIf,HEALTH_FACILITY
ObwAz2Api2W,Kangila Health Post,Location/k3q47RyPfIf,HEALTH_FACILITY
RJsYIE6qdqH,Kaonga Urban Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
DcI17MXKUhn,Kascol Urban Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
wDSqkZifrOy,Konkola Rural Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
ZwxwLQugoLe,Lubombo Rural Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
g0HTESMPYVH,Magoye Rural Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
tG7VdImYt05,Mainza Health Post,Location/k3q47RyPfIf,HEALTH_FACILITY
oEl14bNQHfO,Makuku Health Post,Location/k3q47RyPfIf,HEALTH_FACILITY
rIW4E5rUUCr,Manyana Health Post,Location/k3q47RyPfIf,HEALTH_FACILITY
mkBS9S2weO2,Mazabuka District Hospital,Location/k3q47RyPfIf,HEALTH_FACILITY
eJ47Nfa8YU5,Mazabuka Hospital Affiliated Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
NljZzgwo6a3,Mazabuka Prisons Health Post,Location/k3q47RyPfIf,HEALTH_FACILITY
g1Ad1kaRuEE,Mbayamusuma Rural Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
kpIjhc4UOJD,MGM (Ceres) Health Post,Location/k3q47RyPfIf,HEALTH_FACILITY
CU1ZQv6bE1l,Mugoto Rural Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
eKK6mQkh3WC,Mukuyu Rural Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
jIG2oBae1HX,Munenga Rural Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
FZb7h6zI5cR,Munjile Rural Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
Mo46bcaxf8y,Musangu Health Post,Location/k3q47RyPfIf,HEALTH_FACILITY
jgJKWAe0zEs,Musikili Health Post,Location/k3q47RyPfIf,HEALTH_FACILITY
pqg0ZNY3DMP,Musuma Health Post,Location/k3q47RyPfIf,HEALTH_FACILITY
EVdSaN8u2wb,Mweemba Health Post,Location/k3q47RyPfIf,HEALTH_FACILITY
W0t6lLSt4rQ,Nachintyombwe Health Post,Location/k3q47RyPfIf,HEALTH_FACILITY
iSrgEeL1bU8,Nakambala Urban Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
sqpZ0HcRwiD,Namaila Rural Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
mfxmOQWmNwf,Nanga Farm PLC Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
dWpoNMsWe3z,Nanga Rural Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
l84UK5nT3Xo,Nega Nega Rural Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
rMfvDkjnfrC,Njomona Urban Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
KCgawOL7PSK,Nkabika Urban Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
yRwMpRJS7RX,Research Station Urban Health Centre,Location/k3q47RyPfIf,HEALTH_FACILITY
K2O4Gl7C43Z,ShimungaluHealth Post,Location/k3q47RyPfIf,HEALTH_FACILITY
ilAkk7HwnXw,Victoria Private Hospital,Location/k3q47RyPfIf,HEALTH_FACILITY
CkjL0dMANJ2,Banakaila Rural Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
NHSSS1Po8cS,Bbombo Health Post,Location/NRs3xBI4qF6,HEALTH_FACILITY
qX5aOxMhPfN,Bbwantu Health Post,Location/NRs3xBI4qF6,HEALTH_FACILITY
s4qbbnaVnjE,Bweengwa Rural Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
LEUc0Guuz7r,Charles Lwangwa Rural Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
XyWsKmjzkFR,Chibozu Health Post,Location/NRs3xBI4qF6,HEALTH_FACILITY
mI19H7iwtQb,Chikuni OPD Mission Hospital,Location/NRs3xBI4qF6,HEALTH_FACILITY
jdEH6bopHOf,Chipembele Health Post,Location/NRs3xBI4qF6,HEALTH_FACILITY
dOTgz6m9Kpg,Chisekesi Rural Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
HUSWbDrGFm6,Hakunkula Rural Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
jnoU8HEsHLu,Hamangaba Rural Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
IfZdMeVayxj,Hamapande Rural Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
tzkeB0ltq7Y,Kanundwa Rural Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
UI1dgpPItWb,Katimba Rural Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
LsWdE12aQIe,Kaumba Health Post,Location/NRs3xBI4qF6,HEALTH_FACILITY
NigiDeaEsxb,Kayola Health Post,Location/NRs3xBI4qF6,HEALTH_FACILITY
KahbH3eARaD,Keemba Rural Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
dfYvqpa8c3t,Luyaba Rural Health Centre (Monze),Location/NRs3xBI4qF6,HEALTH_FACILITY
fXGbNZxweuV,Mahiba Health Post,Location/NRs3xBI4qF6,HEALTH_FACILITY
i5Rmaqet1KT,Malundu Rural Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
JypL6gn4pD5,Manungu Urban Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
fcFNTIOcmax,Monze Mission Hospital,Location/NRs3xBI4qF6,HEALTH_FACILITY
asRtFp0K6Hu,Monze Urban Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
UBnsyoez3yF,Moomba Rural Health Centre (Monze),Location/NRs3xBI4qF6,HEALTH_FACILITY
qdYMh5wbzjv,Moonzwe Rural Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
J88SovGZwd5,Mujika Health Post,Location/NRs3xBI4qF6,HEALTH_FACILITY
kgogtgVyjqe,Mulongalwiri Health Post,Location/NRs3xBI4qF6,HEALTH_FACILITY
fv24hTQ7fkc,Mulumbwa Health Post,Location/NRs3xBI4qF6,HEALTH_FACILITY
hJ6eedr7LIA,Munyubabisi Health Post,Location/NRs3xBI4qF6,HEALTH_FACILITY
Z60ZN6HoyK4,Nadongo Health Post,Location/NRs3xBI4qF6,HEALTH_FACILITY
D36Wg3kZ3t5,Nalocha Health Post,Location/NRs3xBI4qF6,HEALTH_FACILITY
Di3mSyql0Jj,Nalutanda Health Post,Location/NRs3xBI4qF6,HEALTH_FACILITY
aIV0iahrEjI,Namilongwe Health Post,Location/NRs3xBI4qF6,HEALTH_FACILITY
gj5s6Z4CJRG,Nampeyo Rural Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
RTsaYvynrKv,Njolamwanza Rural Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
RlM78A7eVhB,Ntambo Health Post,Location/NRs3xBI4qF6,HEALTH_FACILITY
wl4gmj4K1YL,Nteme Health Post,Location/NRs3xBI4qF6,HEALTH_FACILITY
qcXCAXLZiWI,Rusangu Rural Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
tnFnK3iR9zw,Siatontola Rural Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
NiMmJuBo7fn,St Marys Health Post,Location/NRs3xBI4qF6,HEALTH_FACILITY
ACa6vpZuNzf,ZCA Rural Health Centre,Location/NRs3xBI4qF6,HEALTH_FACILITY
H0mgs8eV66k,Baambwe Rural Health Centre,Location/Xuov31JWDss,HEALTH_FACILITY
Ix9nvgZZF2X,Chitongo Rural Health Centre,Location/Xuov31JWDss,HEALTH_FACILITY
CIsLgxbYyD9,Ichila Rural Health Centre,Location/Xuov31JWDss,HEALTH_FACILITY
xpaP2SFFvQt,Itapa Health Post,Location/Xuov31JWDss,HEALTH_FACILITY
fPvdqBR92eL,Kabanga Health Post (Namwala),Location/Xuov31JWDss,HEALTH_FACILITY
BnXSqs5xC3t,Kabulamwanda Rural Health Centre,Location/Xuov31JWDss,HEALTH_FACILITY
F5zqUJS5M5y,Kantengwa Rural Health Centre,Location/Xuov31JWDss,HEALTH_FACILITY
nOz1I8nFlZe,Kasenga Rural Health Centre (Namwala),Location/Xuov31JWDss,HEALTH_FACILITY
ajAA2PbxM9T,Maala Rural Health Centre,Location/Xuov31JWDss,HEALTH_FACILITY
Ot0fkI2IEwT,Mandondo Health Post,Location/Xuov31JWDss,HEALTH_FACILITY
LZE0WBxdB6Z,Maseele Rural Health Centre,Location/Xuov31JWDss,HEALTH_FACILITY
RMcCbIrFhHs,Moobola Rural Health Centre,Location/Xuov31JWDss,HEALTH_FACILITY
X1LBHmLkJ56,Moomba Health Post,Location/Xuov31JWDss,HEALTH_FACILITY
mKlVUCGpvhN,Muchila Rural Health Centre,Location/Xuov31JWDss,HEALTH_FACILITY
mzGVvreLPzd,Nakamboma Rural Health Centre,Location/Xuov31JWDss,HEALTH_FACILITY
GPMyxUCgDEu,Namwala District Hospital,Location/Xuov31JWDss,HEALTH_FACILITY
qJPSHuMk2w9,Namwala Hospital Affiliated Health Centre,Location/Xuov31JWDss,HEALTH_FACILITY
iIJgLuCcouZ,Nchole Health Post,Location/Xuov31JWDss,HEALTH_FACILITY
I3yGbBWPdxd,Ndema Health Post,Location/Xuov31JWDss,HEALTH_FACILITY
QqoZvdFYVhH,Ngabo Health Post,Location/Xuov31JWDss,HEALTH_FACILITY
xNqwEUzAzGv,Chilundu Health Post,Location/mJa1jLXRrrK,HEALTH_FACILITY
uf3q1wwlL23,Chiyumbabeenzu Rural Health Centre,Location/mJa1jLXRrrK,HEALTH_FACILITY
TPkPvVuyzBV,Choompa Health Post,Location/mJa1jLXRrrK,HEALTH_FACILITY
PTNapKWf8ko,DeHealth Post,Location/mJa1jLXRrrK,HEALTH_FACILITY
tInMEv278ct,Habbanjuka Health Post,Location/mJa1jLXRrrK,HEALTH_FACILITY
id7kK37X5WR,Jembo Rural Health Centre,Location/mJa1jLXRrrK,HEALTH_FACILITY
Mfql9WbheQJ,Kanchomba Rural Health Centre,Location/mJa1jLXRrrK,HEALTH_FACILITY
kneUsqZGnFv,Kasikili Rural Health Centre,Location/mJa1jLXRrrK,HEALTH_FACILITY
gx1KP8XUzpc,Kasiya Rural Health Centre,Location/mJa1jLXRrrK,HEALTH_FACILITY
VYWtXvivimQ,KazimauluRural Health Centre,Location/mJa1jLXRrrK,HEALTH_FACILITY
Y83eYFCnx1J,Moyo Rural Health Centre,Location/mJa1jLXRrrK,HEALTH_FACILITY
uOpCbeuIXY0,Muzoka Rural Health Centre,Location/mJa1jLXRrrK,HEALTH_FACILITY
WJybMtvEDd7,Ndondi Health Post,Location/mJa1jLXRrrK,HEALTH_FACILITY
uznRuoGDLyu,Pemba Main Rural Health Centre,Location/mJa1jLXRrrK,HEALTH_FACILITY
t8ZyDFjZ4eb,Pemba Sub Rural Health Centre,Location/mJa1jLXRrrK,HEALTH_FACILITY
pUv7mufGQdK,Siamuleya Rural Health Centre,Location/mJa1jLXRrrK,HEALTH_FACILITY
czLJ7vq3oQv,Sibalumbi Health Post,Location/mJa1jLXRrrK,HEALTH_FACILITY
ru9RENqjtB1,Simooya Health Post,Location/mJa1jLXRrrK,HEALTH_FACILITY
CQz16HKSeO0,Chaanga Rural Health Centre,Location/Q9ewrtYhNOv,HEALTH_FACILITY
QSBeGv1GzoM,Chizilika Health Post,Location/Q9ewrtYhNOv,HEALTH_FACILITY
wdVaVWzFCYD,Dambilo Health Post,Location/Q9ewrtYhNOv,HEALTH_FACILITY
lrFhLUrenJ4,Dambwe Health Post,Location/Q9ewrtYhNOv,HEALTH_FACILITY
L8codXq3nCi,Kabuyu Health Post,Location/Q9ewrtYhNOv,HEALTH_FACILITY
MfvcAmFAcid,Kariba Rural Health Centre,Location/Q9ewrtYhNOv,HEALTH_FACILITY
asjXOZaYsKm,Manchamvwa Lakeshore Health Post,Location/Q9ewrtYhNOv,HEALTH_FACILITY
IJqX8jK2c3G,Manchanvwa Rural Health Centre,Location/Q9ewrtYhNOv,HEALTH_FACILITY
OB49QIXcDUg,Matua Rural Health Centre,Location/Q9ewrtYhNOv,HEALTH_FACILITY
a7A1cWEVKQi,Mpango Health Post,Location/Q9ewrtYhNOv,HEALTH_FACILITY
gN7xCnEEodi,Muntanga Health Post,Location/Q9ewrtYhNOv,HEALTH_FACILITY
Bpn2Uyqnk9N,Munyama Rural Health Centre,Location/Q9ewrtYhNOv,HEALTH_FACILITY
RTSyZYWb2xu,Nabutezi Rural Health Centre,Location/Q9ewrtYhNOv,HEALTH_FACILITY
FnU0CEtwFCK,Namoomba Rural Health Centre,Location/Q9ewrtYhNOv,HEALTH_FACILITY
jj2qnsrdheh,Siamatika Health Post,Location/Q9ewrtYhNOv,HEALTH_FACILITY
iwT0Ij3HA35,Sianyoolo Rural Health Centre,Location/Q9ewrtYhNOv,HEALTH_FACILITY
jsWZwsy1sTU,Siavonga District Hospital,Location/Q9ewrtYhNOv,HEALTH_FACILITY
xjEdKsZuzfT,Siavonga Hospital Affiliated Health Centre,Location/Q9ewrtYhNOv,HEALTH_FACILITY
tCSvWkxo2BZ,Buleyamalima Rural Health Centre,Location/v5q6MnxfJHT,HEALTH_FACILITY
